Napa, CA 94559,38.2971367,-122.2855293
Downieville, CA 95936,39.5593405,-120.8268905
Palm Springs, CA 92262,33.81146991,-116.5186591
Paso Robles, California 93446,35.660128,-120.659702
San Martin, California 95046,37.089655,-121.5945046
Templeton, CA 93465,35.5496939,-120.7060049
Rutherford, CA 94558,38.458521,-122.422479
Napa, California 94558,38.30241395,-122.2836131
Napa, CA 94558,38.30241395,-122.2836131
Los Angeles, California 90048,34.0720217,-118.377419
Irvine, California 92614,33.6792391,-117.8110629
St Helena, California 94574,38.5052288,-122.4700424
Burlingame, CA 94010,37.579877,-122.3443351
San Francisco, CA 94103,37.7791185,-122.4138641
San Francisco, California 94132,37.7360727,-122.4784629
Highland, CA 92346,34.1283442,-117.2086513
Montecito, CA 93108,34.4364435,-119.6222119
Cambria, CA 93428,35.5641381,-121.0807468
Arcadia, California 91007,34.1362075,-118.0401497
Santa Clara, California 95054,37.39654543,-121.963277
Santa Ynez, CA 93460,34.608637,-120.1046774
Cambria, CA 93428,35.5641381,-121.0807468
Sea Ranch, CA 95497,38.7151899,-123.4544532
Mendocino, CA 95460,39.311383,-123.8261453
Moss Beach, CA 94038,37.5209065,-122.5107666
Aptos, CA 95003,36.9787725,-121.8976335
Chula Vista, CA 91910,32.63678254,-117.0593619
Redondo Beach, California 90277,33.8395059,-118.3902054
Plymouth, California 95669,38.4818531,-120.844659
San Diego, CA 92101,32.72183639,-117.1617962
Petaluma, CA 94954,38.270022,-122.6061224
Pismo Beach, CA 93449,35.1427533,-120.6412827
Santa Monica, California 90405,34.00832311,-118.4617984
Chico, California 95928,39.7284945,-121.8374777
Santa Clara, California 95050,37.3541132,-121.9551744
Van Nuys, CA 91406,34.1866581,-118.448729
Geyserville, California 95441,38.707687,-122.9024964
Oakville, California 94562,38.4368549,-122.4022007
Napa, California 94558,38.30241395,-122.2836131
Corona, CA 92880,33.8752945,-117.5664449
Los Angeles, California 90048,34.0720217,-118.377419
Calistoga, CA 94515,38.5787966,-122.5797054
Santa Rosa, CA 95403,38.47715531,-122.746647
Hope Valley, CA 96120,33.6535676,-117.8149221
Costa Mesa, CA 92626,33.6769678,-117.8885474
St. Helena, California 94574,38.5052288,-122.4700424
Palm Springs, CA 92264,33.80299068,-116.5026213
Lompoc, CA 93436,34.6391501,-120.4579409
St Helena, CA 94574,38.5052288,-122.4700424
Napa, California 94558,38.30241395,-122.2836131
San Marcos, CA 92078,33.1433723,-117.1661449
Clearlake Oaks, California 95423,39.017434,-122.6515207
Calistoga, CA 94515,38.5787966,-122.5797054
Paso Robles, CA 93446,35.6267654,-120.6912456
West Hollywood, CA 90069,34.08743745,-118.3809007
Fortuna, CA 95540,40.597407,-124.156034
Ukiah, CA 95482,39.1501662,-123.2077861
Laguna Beach, California 92651,33.5161787,-117.756831
West Hollywood, CA 90069,34.08743745,-118.3809007
Hemet, CA 92545,33.778562,-117.0357666
Desert Hot Springs, California 92240,33.961124,-116.5016784
Paso Robles, CA 93446,35.6267654,-120.6912456
Lemoore, CA 93245,36.3007835,-119.7829107
Tahoe City, California 96145,39.1689372,-120.1434787
Upper Lake, CA 95485,39.1480125,-122.9031687
Carmel, CA 93923,-34.7875446,-55.9804691
Calistoga, CA 94515,38.5787966,-122.5797054
Plymouth, California 95669,38.4818531,-120.844659
Calistoga, California 94515,38.5787966,-122.5797054
Hopland, CA 95449,38.9729542,-123.1163918
Calistoga, California 94515,38.5787966,-122.5797054
Los Angeles, CA 91602,34.054935,-118.244476
Beverly Hills, California 90210,34.0736204,-118.4003563
Philo, California 95466,39.0657324,-123.4450093
San Diego, California 92101,32.72183639,-117.1617962
Santa Barbara, CA 93101,34.41923324,-119.7000923
Arroyo Grande, California 93420,35.1185869,-120.5907252
La Quinta, California 92253,33.66365425,-116.2777025
Pismo Beach, CA 93449,35.1427533,-120.6412827
South Lake Tahoe, California 96150,38.9332411,-119.9843482
Palo Alto, CA 94301,37.4436157,-122.1650444
Big Sur, CA 93920,36.270241,-121.8074545
San Francisco, CA 94108,37.7791185,-122.4138641
San Jose, CA 95113,37.3338663,-121.8895441
Sonoma, CA 95476,38.2930864,-122.4576759
Paso Robles, California 93446,35.660128,-120.659702
Santa Barbara, CA 93103,34.42156361,-119.6750886
Santa Rosa, CA 95404,38.44880406,-122.7041513
Hawaiian Gardens, California 90716,33.8284787,-118.0743137
Three Rivers, CA 93271,36.4204965,-118.880339
Groveland, CA 95321,37.8382608,-120.2326894
Santa Monica, CA 90403,34.03110839,-118.4856863
Lockeford, CA 95237,38.1475075,-121.1557332
Rancho Santa Fe, CA 92067,33.02419495,-117.1981516
Pismo Beach, CA 93449,35.1427533,-120.6412827
South Lake Tahoe, CA 96150,38.9332411,-119.9843482
Tiburon, California 94920,37.8734371,-122.4566122
San Diego, California 92037,32.8707372,-117.2376615
West Hollywood, California 90069,34.08911839,-118.3834061
La Quinta, California 92253,33.66365425,-116.2777025
Yosemite National Park, CA 95389,37.84054795,-119.5165878
Monterey, CA 93940,36.5844165,-121.8667929
Woodside, CA 94062,37.4299388,-122.2538557
Rancho Murieta, California 95683,38.5018527,-121.0946669
Paso Robles, CA 93446,35.6267654,-120.6912456
Lewiston, California 96052,40.7073681,-122.8075227
Willits, California 95490,39.4096043,-123.3555602
Ventura, California 93003,34.343649,-119.295171
Napa, California 94558,38.30241395,-122.2836131
Laguna Beach, CA 92651,33.54148229,-117.7763793
Fortuna, California 95540,40.597407,-124.156034
Newport Beach, CA 92657,33.60668838,-117.8391937
San Francisco, CA 94108,37.7791185,-122.4138641
Half Moon Bay, CA 94019,37.4635519,-122.4285862
Truckee, CA 96161,39.327962,-120.1832533
Marina del Rey, CA 90292,36.9225615,-121.8517849
Rancho Mirage, CA 92270,33.770859,-116.426874
Pleasanton, California 94566,37.6583798,-121.882366
Los Angeles, California 90071,34.054935,-118.244476
West Hollywood, California 90069,34.08911839,-118.3834061
Mendocino, CA 95460,39.311383,-123.8261453
Ferndale, CA 95536,40.576241,-124.263944
Mammoth Lakes, CA 93546,37.6485349,-118.9719679
Los Angeles, CA 90071,34.054935,-118.244476
Rancho Mirage, California 92270,33.770859,-116.426874
Palm Springs, CA 92262,33.81146991,-116.5186591
Healdsburg, California 95448,38.6106812,-122.870138
Paso Robles, California 93446,35.660128,-120.659702
Los Gatos, California 95030,37.22261904,-121.9798736
Inverness, California 94937,38.080911,-122.8453585
Torrance, CA 90503,33.8358492,-118.3406288
San Diego, California 92109,32.77171855,-117.2524235
Eureka, California 95501,40.8020712,-124.1636729
Carmel-by-the-Sea, CA 93921,36.5552387,-121.9232879
Geyserville, California 95441,38.707687,-122.9024964
Santa Monica, CA 90405,34.019657,-118.487549
Saint Helena, California 94574,38.5074655,-122.4710704
Trinidad, CA 95570,41.059291,-124.143125
Oakville, California 94562,38.4368549,-122.4022007
Middletown, CA 95461,38.7528585,-122.6241949
Desert Hot Springs, CA 92240,33.961124,-116.5016784
Calistoga, California 94515,38.5787966,-122.5797054
Healdsburg, CA 95448,38.6106812,-122.870138
San Diego, CA 92101,32.72183639,-117.1617962
Universal City, California 90068,34.1412926,-118.3584364
Glen Ellen, CA 95442,38.3640795,-122.5241487
St Helena, California 94574,38.5052288,-122.4700424
Big Sur, California 93920,36.270241,-121.8074545
Deer Park, California 94576,38.5353055,-122.4693371
Santa Monica, California 90401,34.01619745,-118.4942734
Murphys, California 95247,38.14834,-120.4505448
Monterey, CA 93940,36.5844165,-121.8667929
Acton, California 93510,34.4807415,-118.1868379
Paso Robles, California 93446,35.660128,-120.659702
St. Helena, California 94574,38.5052288,-122.4700424
Santa Rosa, CA 95403,38.47715531,-122.746647
Bridgeport, California 93517,38.255757,-119.2312665
Rolling Hills Estates, CA 90274,33.78118269,-118.3291582
Los Angeles, CA 90028,34.1013568,-118.3320677
Los Angeles, CA 90024,34.0504509,-118.4377747
San Diego, CA 92101,32.72183639,-117.1617962
Cayucos, California 93430,35.4427512,-120.8921254
Guerneville, CA 95446,38.5017085,-122.9959133
Mammoth Lakes, CA 93546,37.6485349,-118.9719679
St. Helena, California 94574,38.5052288,-122.4700424
St. Helena, California 94574,38.5052288,-122.4700424
Healdsburg, CA 95405,38.610516,-122.8813407
Los Angeles, CA 90010,34.054935,-118.244476
Los Angeles, CA 90025,34.0635994,-118.4146435
Paso Robles, CA 93446,35.6267654,-120.6912456
Lodi, California 95242,38.097198,-121.3878496
St. Helena, California 94574,38.5052288,-122.4700424
Mariposa, CA 95338,37.4821325,-119.9657402
Napa, CA 94558,38.30241395,-122.2836131
Geyserville, California 95441,38.707687,-122.9024964
Healdsburg, CA 94558,38.610516,-122.8813407
Grand Junction, Colorado 81501,39.0684062,-108.5644417
Boulder, Colorado 80301,40.0149856,-105.2705456
Colorado Springs, CO 80903,38.83677998,-104.8223
Estes Park, Colorado 80517,40.3771926,-105.5232169
Avon, Colorado 81620,39.631375,-106.5222542
Beaver Creek, CO 81620,39.629297,-106.523062
Boulder, CO 80303,40.0149856,-105.2705456
Hesperus, CO 81326,37.2861114,-108.0395165
Cripple Creek, CO 80813,38.7458219,-105.1728129
Cripple Creek, CO 80813,38.7458219,-105.1728129
Cripple Creek, CO 80813,38.7458219,-105.1728129
Stratton, Colorado 80836,39.3033276,-102.6046454
Westminster, Colorado 80023,39.8366528,-105.0372046
Denver, Colorado 80239,39.7391536,-104.9847034
Colorado Springs, CO 80916,38.80533251,-104.7394915
Tabernash, CO 80478,39.981241,-105.8462651
Aurora, Colorado 80014,39.729432,-104.8319196
Breckenridge, CO 80424,39.4816537,-106.0383518
Dolores, Colorado 81323,37.4738818,-108.5045356
Telluride, Colorado 81320,37.9374939,-107.8122852
Mesa Verde National Park, CO 81330,37.253776,-108.4555964
Aurora, CO 80019,39.729432,-104.8319196
Denver, CO 80202,39.7391536,-104.9847034
Vail, Colorado 81657,39.6426439,-106.3862088
Gateway, Colorado 81522,38.6798474,-108.977723
Breckenridge, CO 80424,39.4816537,-106.0383518
Breckenridge, CO 80424,39.4816537,-106.0383518
Grand Junction, Colorado 81506,39.10634657,-108.548047
Englewood, Colorado 80112,39.6482059,-104.9879641
Denver, Colorado 80237,39.7391536,-104.9847034
Evergreen, Colorado 80439,39.6361637,-105.321458
Fort Collins, Colorado 80526,40.56005859,-105.105603
Englewood, Colorado 80112,39.6482059,-104.9879641
Denver, Colorado 80206,39.7391536,-104.9847034
Ouray, Colorado 81427,38.146044,-107.7414887
Greenwood Village, Colorado 80112,39.6172101,-104.9508141
Steamboat Springs, Colorado 80487,40.45069997,-106.8063072
Steamboat Springs, Colorado 80477,40.47763246,-106.8294285
Vail, Colorado 81657,39.6426439,-106.3862088
Telluride, Colorado 81435,37.9374939,-107.8122852
Manitou Springs, CO 80829,38.8585777,-104.9178731
Vail, CO 81657,39.6426439,-106.3862088
Carbondale, Colorado 81623,39.4022054,-107.2111628
Black Hawk, Colorado 80422,39.80142,-105.4887525
Monarch, Colorado 81227,38.9703446,-104.7309224
Mountain Village, Colorado 81435,37.9313827,-107.8564531
Nathrop, Colorado 81236,38.7459275,-106.078549
Colorado Springs, CO 80904,38.85294401,-104.8616167
Breckenridge, CO 80424,39.4816537,-106.0383518
Beaver Creek, CO 81620,39.629297,-106.523062
Boulder, CO 80304,40.0149856,-105.2705456
Estes Park, Colorado 80517,40.3771926,-105.5232169
Avon, CO 81620,39.631375,-106.5222542
Steamboat Springs, CO 80477,40.47763246,-106.8294285
Paonia, CO 81428,38.8683205,-107.5920018
Vail, CO 81657,39.6426439,-106.3862088
Colorado Springs, CO 80907,38.87339246,-104.8226095
Estes Park, Colorado 80517,40.3771926,-105.5232169
Colorado Springs, Colorado 80903,38.83677998,-104.8223
Vail, CO 81657,39.6426439,-106.3862088
Colorado Springs, Colorado 80906,38.7822204,-104.8187425
Golden, CO 80401,39.755543,-105.2210997
Crested Butte, Colorado 81225,38.883325,-106.943655
Mountain Village, Colorado 81435,37.9313827,-107.8564531
Crested Butte, Colorado 81225,38.883325,-106.943655
Avon, CO 81620,39.631375,-106.5222542
Denver, Colorado 80202,39.7391536,-104.9847034
Avon, CO 81620,39.631375,-106.5222542
Silverton, Colorado 81433,37.8115318,-107.6643647
Vail, Colorado 81657,39.6426439,-106.3862088
Vail, CO 81657,39.6426439,-106.3862088
Cripple Creek, CO 80813,38.7458219,-105.1728129
Black Hawk, Colorado 80422,39.80142,-105.4887525
Orange, CT 06477,41.2784304,-73.0256609
Greenwich, CT 06830,41.0211902,-73.6252266
Fairfield, CT 06890,41.2943069,-73.37486
West Hartford, Connecticut 06107,41.7620447,-72.7420399
Norwalk, CT 06854,41.1175966,-73.4078968
Southbury, CT 06488,41.4814848,-73.2131693
New Milford, Connecticut 06776,41.5867418,-73.41176538
Greenwich, Connecticut 06830,41.0211902,-73.6252266
Fairfield, CT 06824,41.1428951,-73.2584121
Greenwich, CT 06870,41.0264862,-73.6284598
Stonington, CT 06378,41.3560658,-71.8834232
Stamford, Connecticut 06902,41.0464821,-73.5433418
Uncasville, CT 06382,41.4345426,-72.1097996
Mystic, CT 06355,41.3507608,-71.9632278
Groton, CT 06340,41.3506989,-72.0773654
Branford, CT 06405,41.2795414,-72.8150989
Old Saybrook, Connecticut 06475,41.2917652,-72.3761956
Stamford, CT 06902,41.0464821,-73.5433418
Warren, CT 06754,41.7428733,-73.3487304
East Haddam, CT 06423,41.4531547,-72.4611984
Southbury, Connecticut 06488,41.4814848,-73.2131693
Old Saybrook, CT 06475,41.2917652,-72.3761956
Stamford, CT 06901,41.04681795,-73.54197653
Branford, CT 06405,41.2795414,-72.8150989
Greenwich, CT 06831,41.0264862,-73.6284598
South Windsor, Connecticut 06074,41.8489872,-72.5717551
New Haven, CT 06511,41.3082138,-72.9250518
Wallingford, Connecticut 06492,41.4570418,-72.8231552
Westbrook, Connecticut 06498,41.285377,-72.4475874
Danbury, CT 06810,41.39612455,-73.44879121
Salisbury, Connecticut 06068,41.983426,-73.4212318
Morris, CT 06763,41.6842633,-73.1962245
MIlton, Delaware 19968,38.7777898,-75.3102239
Dewey Beach, DE 19971,38.6927374,-75.0748044
Lewes, DE 19958,38.7745565,-75.1393498
Lewes, Delaware 19958,38.7745565,-75.1393498
Rehoboth Beach, DE 19971,38.7200369,-75.076751
Washington, District of Columbia 20001,38.8949549,-77.0366456
Washington, DC 20007,38.8949549,-77.0366456
Washington, DC 20036,38.8949549,-77.0366456
Washington, District of Columbia 20001,38.8949549,-77.0366456
Washington, District of Columbia 20005,38.8949549,-77.0366456
Washington, DC 20001,38.8949549,-77.0366456
Washington, DC 20005,38.8949549,-77.0366456
Washington, DC 20001,38.8949549,-77.0366456
Washington, DC 20009,38.8949549,-77.0366456
Washington, DC 20037,38.8949549,-77.0366456
Washington, DC 20036,38.8949549,-77.0366456
Washington, DC 20024,38.8949549,-77.0366456
Washington, DC 20001,38.8949549,-77.0366456
Washington, District of Columbia 20005,38.8949549,-77.0366456
Washington, District of Columbia 20007,38.8949549,-77.0366456
Washington, DC 20005,38.8949549,-77.0366456
Washington, DC 20036,38.8949549,-77.0366456
Washington, DC 20006,38.8949549,-77.0366456
Washington, DC 20001,38.8949549,-77.0366456
Washington, DC 20006,38.8949549,-77.0366456
Washington, District of Columbia 20037,38.8949549,-77.0366456
Washington, District of Columbia 20005,38.8949549,-77.0366456
Miami Beach, FL 33139,25.7956891,-80.12915177
Key West, FL 33040,24.5743159,-81.7363029
St. Petersburg, Florida 33701,27.7775447,-82.6262854
Flagler Beach, FL 32136,29.4749927,-81.1269982
Ocala, Florida 34475,29.1871986,-82.1400923
Jacksonville, FL 32246,30.2645227,-81.5579003
Fernandina Beach, Florida 32034,30.6696818,-81.4625919
Naples, Florida 34108,26.1420358,-81.7948103
Orlando, Florida 32819,28.5423999,-81.3794368
Davenport, FL 33897,28.33245,-81.665488
Daytona Beach, Florida 32118,29.21521316,-81.00548618
Bal Harbour, FL 33154,25.888006,-80.123886
Fort Lauderdale, FL 33309,26.1223084,-80.1433786
Saint Pete Beach, Florida 33706,27.7253065,-82.741212
St Pete Beach, Florida 33706,27.7253065,-82.741212
Bradenton Beach, FL 34217,27.483714,-82.703931
St. Augustine, Florida 32084,29.8946952,-81.3145395
Orlando, Florida 32819,28.5423999,-81.3794368
Palm Beach Gardens, Florida 33408,26.84176195,-80.13530881
Jacksonville, Florida 32244,30.3321838,-81.655651
St. Augustine, Florida 32080,29.8779402,-81.2808078
New Smyrna Beach, Florida 32168,29.0258191,-80.9269984
Boca Raton, FL 33432,26.3374853,-80.0735319
Celebration, Florida 34747,28.312333,-81.55408538
Melbourne, FL 32940,28.0836269,-80.6081089
Bradenton Beach, Florida 34217,27.483714,-82.703931
Miami Beach, Florida 33141,25.85984431,-80.12998453
West Palm Beach, FL 33401,26.7125156,-80.0594863
St Augustine, Florida 32084,29.8946952,-81.3145395
Islamorada, Florida 33036,24.9242995,-80.6278404
Sebring, Florida 33870,27.4957453,-81.4410425
Islamorada, FL 33036,24.9242995,-80.6278404
Coral Springs, Florida 33040,26.26485615,-80.26534204
Orlando, FL 32819,28.5423999,-81.3794368
St Augustine, FL 32084,29.8946952,-81.3145395
Tampa, Florida 33605,27.9477595,-82.458444
Orlando, Florida 32819,28.5423999,-81.3794368
Yulee, Florida 32097,30.627848,-81.59022781
Sarasota, Florida 34233,27.3364347,-82.5306527
Dunnellon, Florida 34432,29.0502658,-82.4586419
Fort Lauderdale, Florida 33304,26.13644419,-80.12322165
Holly Hill, Florida 32117,29.2433795,-81.04621093
Vero Beach, FL 32963,27.66679368,-80.36557959
Orlando, Florida 32803,28.5423999,-81.3794368
Cocoa Beach, FL 32931,28.3560907,-80.6095838
Miramar Beach, Florida 32550,30.38208845,-86.36404154
Tampa, Florida 33619,27.9477595,-82.458444
Naples, Florida 34110,26.1420358,-81.7948103
Fort Meyers, Florida 33966,26.775362,-81.847277
Clearwater, FL 33763,27.9658533,-82.8001026
Naples, Florida 34110,26.1420358,-81.7948103
Orlando, Florida 32819,28.5423999,-81.3794368
Miami, Florida 33132,25.7742658,-80.1936589
Sunrise, FL 33323,26.1482449,-80.32888594
Seagrove Beach, FL 32459,30.3180152,-86.1312569
Manalapan, Florida 33462,26.5692364,-80.0447635
Tampa, FL 33607,27.957842,-82.47669
Miami Beach, FL 33140,25.81039642,-80.12318242
Panama City Beach, FL 32407,30.19874788,-85.81758076
Daytona Beach, Florida 32118,29.21521316,-81.00548618
Sandestin, FL 32550,30.3799222,-86.3302238
Kissimmee, FL 34746,28.2918995,-81.4075838
Miami, FL 33142,25.7742658,-80.1936589
Tampa, FL 33606,27.937553,-82.469538
Amelia Island, FL 32034,30.6077379,-81.4600909
Destin, Florida 32541,30.3935337,-86.4957834
Jacksonville, Florida 32216,30.3321838,-81.655651
Key West, Florida 33040,24.5625566,-81.7724368
Bradenton, Florida 34202,27.4989278,-82.5748194
Orlando, Florida 32821,28.5423999,-81.3794368
Fort Lauderdale, Florida 33315,26.0887284,-80.1621777
Fort Walton Beach, Florida 32548,30.4057552,-86.618842
Jacksonville Beach, FL 32250,30.256824,-81.403035
Tallahassee, FL 32301,30.44195155,-84.27014127
Orlando, Florida 32836,28.5423999,-81.3794368
Naples, FL 34113,26.087617,-81.7301422
Miami Beach, Florida 33140,25.81446341,-80.12908314
Orlando, Florida 32801,28.5421097,-81.3790388
Tampa, Florida 33607,27.9477595,-82.458444
Fernandina Beach, Florida 32034,30.6696818,-81.4625919
Cape Coral, Florida 33904,26.5860926,-81.95106938
Fort Myers, FL 33916,26.61382,-81.854047
Tamarac, Florida 33321,26.2128609,-80.2497707
Lady Lake, Florida 32162,28.9174855,-81.9228604
Mary Esther, Florida 32569,30.4099215,-86.6630098
Miami, FL 33130,25.7742658,-80.1936589
Port St. Lucie, Florida 34986,27.3262663,-80.40045957
Tampa, Florida 33605,27.9477595,-82.458444
Cocoa Beach, FL 32931,28.3560907,-80.6095838
Crystal River, FL 34429,28.9205708,-82.6733996
Ormond Beach, Florida 32174,29.28727596,-81.10651713
Jacksonville, Florida 32216,30.3321838,-81.655651
Panama City Beach, Florida 32408,30.1765914,-85.8054879
Pensacola Beach, FL 32561,30.3335333,-87.1374676
Plant City, Florida 33563,28.01633,-82.1234803
St. Augustine, Florida 32084,29.8946952,-81.3145395
Seffner, Florida 33584,27.998541,-82.274884
Titusville, FL 32780,28.6067158,-80.8105134
Vero Beach, Florida 32966,27.6387163,-80.3975399
Orlando, Florida 32819,28.5423999,-81.3794368
Hobe Sound, Florida 33455,27.059498,-80.1364323
Naples, Florida 34109,26.1420358,-81.7948103
Cocoa Beach, Florida 32931,28.3575418,-80.6082221
Fort Lauderdale, FL 33304,26.13644419,-80.12322165
Fort Lauderdale, FL 33019,26.1223084,-80.1433786
Fort Walton Beach, Florida 36548,30.4057552,-86.618842
Key West, Florida 33040,24.5625566,-81.7724368
Palm Beach Gardens, FL 33410,26.84275232,-80.08624583
Panama City, Florida 32405,30.19411097,-85.66781474
Lutz, Florida 33558,28.1301047,-82.4591824
Riverview, Florida 33578,27.871197,-82.3269883
Naples, Florida 34103,26.1420358,-81.7948103
Pensacola Beach, FL 32561,30.3335333,-87.1374676
St. Augustine, Florida 32084,29.8946952,-81.3145395
West Palm Beach, FL 33401,26.7125156,-80.0594863
Yulee, Florida 32097,30.627848,-81.59022781
Panama City, FL 32404,30.1600827,-85.6545729
Perry, Florida 32348,30.1174351,-83.5818147
Oldsmar, Florida 34677,28.0341521,-82.66295003
Bonita Springs, Florida 34135,26.339806,-81.7786972
Fort Walton Beach, Florida 32548,30.4057552,-86.618842
Jacksonville Beach, FL 32250,30.256824,-81.403035
Naples, Florida 34114,26.1420358,-81.7948103
Melbourne, Florida 32940,28.0836269,-80.6081089
Sarasota, Florida 34240,27.3364347,-82.5306527
St. Augustine, Florida 32084,29.8946952,-81.3145395
Tallahassee, FL 32301,30.44195155,-84.27014127
Tallahassee, FL 32301,30.44195155,-84.27014127
Sarasota, Florida 34236,27.3364347,-82.5306527
Key West, Florida 33040,24.5625566,-81.7724368
Dania Beach, Florida 33004,26.05078395,-80.14612393
Marathon, Florida 33050,24.7137524,-81.0903512
Delray Beach, Florida 33444,26.45991175,-80.0841472
Dania Beach, Florida 33004,26.05078395,-80.14612393
West Palm Beach, Florida 33401,26.71227,-80.0624393
Bonita Springs, FL 34134,26.35832843,-81.82375537
Coral Gables, FL 33134,25.74966583,-80.26935464
Orlando, FL 32819,28.5423999,-81.3794368
Fort Lauderdale, FL 33316,26.10281581,-80.1293559
Orlando, Florida 32899,28.5423999,-81.3794368
Key West, FL 33040,24.5743159,-81.7363029
Sebring, Florida 33870,27.4957453,-81.4410425
Orlando, FL 32827,28.4120698,-81.3314463
Indian Shores, Florida 33785,27.862801,-82.8484373
Kissimmee, FL 34746,28.2918995,-81.4075838
Orlando, Florida 32836,28.5423999,-81.3794368
Palm Coast,32137,29.57908499,-81.21762614
Sarasota, Florida 34236,27.3364347,-82.5306527
Little Torch Key, FL 33042,24.6693097,-81.3909144
Orlando, FL 32819,28.5423999,-81.3794368
Orlando, Florida 32819,28.5423999,-81.3794368
Orlando, Florida 32819,28.5423999,-81.3794368
Marco Island, Florida 34145,25.9412098,-81.7184207
Hollywood, FL 33019,26.0182597,-80.1171523
Islamorada, FL 33036,24.9242995,-80.6278404
Orlando, Florida 32821,28.5423999,-81.3794368
Marco Island, Florida 34145,25.9412098,-81.7184207
Miami Beach, FL 33139,25.7956891,-80.12915177
Sarasota, Florida 34240,27.3364347,-82.5306527
Naples, FL 34102,26.1233055,-81.8021342
Naples, Florida 34103,26.1420358,-81.7948103
Okeechobee, FL 34972,27.2517901,-80.8311154
Miami Beach, FL 33139,25.7956891,-80.12915177
Key West, FL 33040,24.5743159,-81.7363029
Okeechobee, FL 34972,27.2517901,-80.8311154
Fernandina Beach, Florida 32034,30.6696818,-81.4625919
Key West, Florida 33040,24.5625566,-81.7724368
West Palm Beach, FL 33415,26.7153425,-80.0533746
Kissimmee, Florida 34747,28.2918995,-81.4075838
Key West, FL 33040,24.5743159,-81.7363029
Islamorada, FL 33036,24.9242995,-80.6278404
Pinecrest, FL 33156,25.6670476,-80.3081074
Melbourne Beach, FL 32951,28.0683496,-80.5603303
Pensacola Beach, Florida 32561,30.3335333,-87.1374676
Pensacola Beach, Florida 32561,30.3335333,-87.1374676
Cape Canaveral, Florida 32920,28.3881698,-80.60326412
Sanibel, FL 33957,26.4489695,-82.0223137
Sarasota, FL 34243,27.3364347,-82.5306527
Gulf Breeze, FL 32561,30.3571438,-87.1638574
Bonita Springs, FL 34134,26.35832843,-81.82375537
Kissimmee, FL 34747,28.3188209,-81.554931
Miramar Beach, Florida 32550,30.38208845,-86.36404154
Port St Lucie, Florida 34986,27.3262663,-80.40045957
Cape Canaveral, Florida 32920,28.3881698,-80.60326412
Holly Hill, Florida 32117,29.2433795,-81.04621093
Deerfield Beach, Florida 33441,26.3173377,-80.1011675
Sarasota, Florida 34236,27.3364347,-82.5306527
Lauderdale-by-the-Sea, Florida 33308,26.191861,-80.0973726
Santa Rosa Beach, FL 32459,30.3466423,-86.2307992
Sebring, Florida 33870,27.4957453,-81.4410425
Jacksonville, FL 32256,30.21483075,-81.56555764
Key West, FL 33040,24.5743159,-81.7363029
Bradenton Beach, Florida 34217,27.483714,-82.703931
Sunny Isles Beach, Florida 33160,25.9426915,-80.1218486
Greenacres, Florida 33037,26.62939425,-80.13655175
Captiva, FL 33924,26.501238,-82.18673869
St Augustine, FL 32084,29.8946952,-81.3145395
Clearwater, Florida 33767,27.9658533,-82.8001026
Destin, FL 32550,30.3935337,-86.4957834
Miramar Beach, FL 32550,30.38208845,-86.36404154
St. Augustine, Florida 32084,29.8946952,-81.3145395
Tallahassee, FL 32310,30.416378,-84.332303
Winter Park, FL 32789,28.5943675,-81.3847803
Fort Lauderdale, Florida 33304,26.13644419,-80.12322165
Palm Beach, FL 33480,26.72616806,-80.04807304
Islamorada, FL 33036,24.9242995,-80.6278404
Orlando, Florida 32819,28.5423999,-81.3794368
Key West, FL 33040,24.5743159,-81.7363029
Fort Lauderdale, Florida 33304,26.13644419,-80.12322165
Key West, FL 33040,24.5743159,-81.7363029
Key West, FL 33040,24.5743159,-81.7363029
Fort Walton Beach, Florida 32548,30.4057552,-86.618842
Fernandina Beach, Florida 32034,30.6696818,-81.4625919
St Pete Beach, Florida 33706,27.7253065,-82.741212
Orlando, Florida 32839,28.52007505,-81.42100306
Key West, Florida 33040,24.5625566,-81.7724368
Key West, FL 33040,24.5743159,-81.7363029
Islamorada, FL 33036,24.9242995,-80.6278404
Orlando, Florida 32819,28.5423999,-81.3794368
Naples, FL 34109,26.1420358,-81.7948103
Bal Harbour, Florida 33154,25.888006,-80.123886
Miami, FL 33133,25.7742658,-80.1936589
Fernandina Beach, FL 32034,30.6696818,-81.4625919
Ft. Lauderdale, FL 33304,26.13644419,-80.12322165
Naples, FL 34108,26.1420358,-81.7948103
Miami Beach, FL 33139,25.7956891,-80.12915177
Jacksonville, Florida 32204,30.3321838,-81.655651
Delray Beach, Florida 33483,26.4540742,-80.0909502
Daytona Beach Shores, Florida 32118,29.1760933,-80.9828323
Bal Harbour, Florida 33154,25.888006,-80.123886
Miami Beach, Florida 33139,25.7891134,-80.143987
Tampa, Florida 33607,27.9477595,-82.458444
Miami Beach, FL 33140,25.81039642,-80.12318242
Maitland, FL 32751,28.6252263,-81.37373441
Fernandina Beach, Florida 32034,30.6696818,-81.4625919
Miami, FL 33178,25.7742658,-80.1936589
Orlando, Florida 32819,28.5423999,-81.3794368
Vero Beach, FL 32963,27.66679368,-80.36557959
Pinecrest, FL 33156,25.6670476,-80.3081074
Fort Lauderdale, FL 33304,26.13644419,-80.12322165
Boca Raton, FL 33432,26.3374853,-80.0735319
Orlando, FL 32821,28.4128944,-81.4661899
